Order_Number,Sales_Date,Sales_Channel,Currency,Sales_Team_Id,Store_Id,Product_Id,Order_qty,Unit_Price,Unit_Cost
SO18562,11/04/2020,Wholesale,USD,14,76,24,2,389.79,278.42
SO18563,16/05/2020,Wholesale,USD,4,64,29,2,241.99,172.85
SO18564,28/02/2020,Online,USD,5,343,31,4,354.52,253.23
SO18565,15/01/2020,Distributor,USD,1,132,1,9,352.04,251.45
SO18566,05/03/2020,Wholesale,USD,17,329,21,6,324.83,232.02
SO18567,08/02/2020,Wholesale,USD,15,13,41,3,604.32,431.66
SO18568,20/04/2020,Distributor,USD,25,299,42,8,393.41,281
SO18569,16/01/2020,Wholesale,USD,6,209,27,7,489.9,349.93
SO18570,19/03/2020,Wholesale,USD,26,354,12,7,274.87,196.34
SO18571,05/05/2020,Distributor,USD,2,364,12,6,289.52,206.8
SO18572,17/04/2020,Online,USD,3,255,25,7,352.1,251.5
SO18573,22/02/2020,Distributor,USD,22,339,27,7,189.27,135.19
SO18574,16/03/2020,Wholesale,USD,5,60,37,4,571.68,408.34
SO18575,06/01/2020,Online,USD,22,316,14,3,337.63,241.17
SO18576,10/05/2020,Distributor,USD,4,343,39,4,523.44,373.89
SO18577,29/04/2020,Distributor,USD,2,334,37,1,356.4,254.57
SO18578,25/04/2020,Online,USD,22,125,6,10,156.02,111.44
SO18579,27/04/2020,Distributor,USD,2,62,38,6,450.62,321.87
SO18580,22/02/2020,In-Store,USD,6,285,5,2,204.65,146.18
SO18581,14/03/2020,Online,USD,23,132,41,4,375.48,268.2
SO18582,06/03/2020,In-Store,USD,12,120,20,10,530.94,379.24
SO18583,15/04/2020,Online,USD,9,170,14,10,158.71,113.36
SO18584,30/05/2020,Wholesale,USD,9,136,29,7,210.13,150.09
SO18585,23/03/2020,In-Store,USD,23,140,24,7,590.1,421.5
SO18586,21/03/2020,Online,USD,13,33,7,5,321.16,229.4
SO18587,06/05/2020,In-Store,USD,7,336,24,7,613.02,437.87
SO18588,22/03/2020,Wholesale,USD,15,12,1,6,499.54,356.81
SO18589,15/02/2020,In-Store,USD,14,217,19,9,401.09,286.49
SO18590,21/02/2020,Online,USD,23,44,19,10,478.8,342
SO18591,01/03/2020,Online,USD,6,46,11,8,491.49,351.07
SO18592,23/01/2020,Online,USD,12,283,34,8,436.14,311.53
SO18593,02/05/2020,Distributor,USD,17,197,42,1,497.47,355.34
SO18594,08/01/2020,Wholesale,USD,13,22,24,7,596.35,425.97
SO18595,11/05/2020,Online,USD,15,78,21,9,547,390.72
SO18596,01/02/2020,Wholesale,USD,23,12,33,9,172.37,123.12
SO18597,15/03/2020,Wholesale,USD,2,157,25,3,202.76,144.83
SO18598,09/04/2020,Distributor,USD,7,224,4,9,354.84,253.46
SO18599,17/02/2020,Distributor,USD,21,52,23,10,264.76,189.11
SO18600,16/02/2020,Distributor,USD,5,271,26,1,156.66,111.9
SO18601,22/01/2020,Online,USD,14,25,8,3,457.45,326.75
SO18602,16/01/2020,In-Store,USD,26,244,44,6,596.32,425.94
SO18603,29/05/2020,Wholesale,USD,6,111,42,6,155.95,111.39
SO18604,18/03/2020,Distributor,USD,5,197,33,7,264.53,188.95
SO18605,18/01/2020,Online,USD,2,26,1,9,413.81,295.58
SO18606,09/04/2020,In-Store,USD,4,255,32,4,513.53,366.81
SO18607,20/01/2020,In-Store,USD,21,122,44,8,168.61,120.43
SO18608,15/05/2020,In-Store,USD,22,120,45,3,557.9,398.5
SO18609,26/04/2020,Online,USD,8,114,12,5,167.91,119.93
SO18610,27/03/2020,Wholesale,USD,3,148,11,4,475.9,339.93
SO18611,11/01/2020,Online,USD,4,73,44,10,227.79,162.71
SO18612,12/02/2020,Distributor,USD,1,7,14,9,165.68,118.34
SO18613,25/01/2020,Wholesale,USD,4,226,25,8,610.81,436.3
SO18614,22/05/2020,Wholesale,USD,11,219,35,2,471.72,336.94
SO18615,24/03/2020,In-Store,USD,25,193,21,9,399.95,285.68
SO18616,14/02/2020,In-Store,USD,15,201,37,8,297.58,212.56
SO18617,05/01/2020,Wholesale,USD,22,271,8,5,399.19,285.14
SO18618,15/05/2020,Online,USD,17,128,37,8,178.6,127.57
SO18619,13/02/2020,Wholesale,USD,14,65,43,4,180.57,128.98
SO18620,28/03/2020,Wholesale,USD,10,55,46,9,369.22,263.73
SO18621,27/05/2020,In-Store,USD,4,199,5,8,566.01,404.29
SO18622,21/05/2020,In-Store,USD,24,135,30,10,161.17,115.12
SO18623,02/05/2020,Distributor,USD,16,26,21,9,412.06,294.33
SO18624,22/02/2020,In-Store,USD,2,316,14,9,264.43,188.88
SO18625,18/05/2020,Distributor,USD,19,171,28,5,238.58,170.42
SO18626,01/04/2020,Online,USD,12,240,2,4,188.04,134.31
SO18627,23/03/2020,In-Store,USD,10,101,44,10,316.9,226.36
SO18628,22/01/2020,Distributor,USD,19,111,44,7,217.85,155.6
SO18629,01/05/2020,In-Store,USD,24,83,32,2,497.84,355.6
SO18630,28/02/2020,Online,USD,16,141,2,9,179,127.86
SO18631,20/01/2020,Distributor,USD,26,120,16,2,167.01,119.3
SO18632,07/05/2020,Wholesale,USD,24,250,35,6,321.72,229.8
SO18633,25/03/2020,In-Store,USD,17,277,17,8,346.83,247.74
SO18634,03/05/2020,In-Store,USD,24,19,4,8,275.49,196.78
SO18635,03/01/2020,Online,USD,24,295,17,2,571.44,408.17
SO18636,20/05/2020,In-Store,USD,23,22,27,4,158,112.86
SO18637,13/02/2020,Online,USD,17,157,28,10,319.48,228.2
SO18638,13/05/2020,Wholesale,USD,11,314,23,6,535.26,382.33
SO18639,11/02/2020,Wholesale,USD,25,62,5,9,386.22,275.87
SO18640,03/01/2020,Wholesale,USD,4,321,36,4,559.7,399.78
SO18641,20/04/2020,Distributor,USD,24,183,43,6,202.63,144.74
SO18642,15/04/2020,In-Store,USD,14,128,47,3,251.37,179.55
SO18643,10/04/2020,Distributor,USD,5,306,15,3,260.48,186.06
SO18644,31/03/2020,Distributor,USD,7,257,45,1,487.4,348.14
SO18645,25/05/2020,Distributor,USD,11,296,2,10,390.29,278.78
SO18646,20/02/2020,Online,USD,16,116,38,4,402.36,287.4
SO18647,31/05/2020,Online,USD,9,182,31,10,295.91,211.36
SO18648,11/01/2020,Distributor,USD,21,97,1,6,544.16,388.68
SO18649,22/02/2020,Online,USD,1,269,40,8,357.13,255.1
SO18650,03/01/2020,In-Store,USD,10,342,24,9,215.72,154.09
SO18651,15/04/2020,Wholesale,USD,11,259,11,7,336.34,240.24
SO18652,01/01/2020,Wholesale,USD,16,261,19,7,603.52,431.09
SO18653,22/04/2020,Online,USD,20,148,30,4,263.31,188.08
SO18654,13/03/2020,Wholesale,USD,5,49,32,1,369.61,264
SO18655,01/04/2020,Wholesale,USD,13,261,23,10,382.66,273.33
SO18656,08/04/2020,Distributor,USD,9,45,28,3,568.9,406.36
SO18657,24/05/2020,In-Store,USD,4,51,21,4,179.43,128.17
SO18658,04/04/2020,Distributor,USD,16,99,18,8,307.75,219.82
SO18659,14/01/2020,In-Store,USD,18,191,12,6,631.95,451.39
SO18660,18/04/2020,Distributor,USD,6,102,43,2,256.11,182.93
SO18661,07/03/2020,Distributor,USD,26,59,41,1,438.83,313.45
SO18662,28/02/2020,Online,USD,14,365,6,2,188.71,134.79
SO18663,26/02/2020,In-Store,USD,19,89,4,4,639.86,457.04
SO18664,25/02/2020,Wholesale,USD,4,248,24,2,403.23,288.02
SO18665,08/02/2020,Distributor,USD,11,197,2,3,612.09,437.21
SO18666,20/05/2020,Online,USD,26,148,46,5,455.29,325.21
SO18667,14/01/2020,Online,USD,8,239,39,5,612.29,437.35
SO18668,16/03/2020,In-Store,USD,20,292,32,5,298.67,213.34
SO18669,08/02/2020,Distributor,USD,24,146,31,6,610.81,436.29
SO18670,24/05/2020,Online,USD,22,156,46,8,527.26,376.62
SO18671,20/01/2020,Online,USD,26,10,21,4,317.24,226.6
SO18672,09/02/2020,Distributor,USD,3,223,14,7,544.49,388.92
SO18673,28/03/2020,In-Store,USD,22,140,31,1,413.62,295.44
SO18674,04/03/2020,In-Store,USD,8,167,34,9,625.31,446.65
SO18675,16/04/2020,Wholesale,USD,9,84,6,7,626.96,447.83
SO18676,03/05/2020,Online,USD,12,130,29,3,433.99,309.99
SO18677,13/02/2020,Wholesale,USD,4,124,36,4,418.42,298.87
SO18678,29/02/2020,In-Store,USD,19,98,18,3,213.24,152.32
SO18679,15/04/2020,Distributor,USD,3,9,28,10,175.35,125.25
SO18680,23/02/2020,Wholesale,USD,2,201,17,10,464.52,331.8
SO18681,29/02/2020,Wholesale,USD,10,101,24,5,416.97,297.83
SO18682,29/01/2020,In-Store,USD,24,46,30,3,573.43,409.59
SO18683,02/02/2020,Online,USD,2,242,30,7,156.6,111.85
SO18684,22/02/2020,Wholesale,USD,20,92,39,6,466.6,333.29
SO18685,02/01/2020,Online,USD,20,214,18,1,197.54,141.1
SO18686,26/04/2020,Wholesale,USD,12,73,15,1,493.53,352.52
SO18687,06/03/2020,In-Store,USD,15,257,2,8,231.06,165.04
SO18688,15/01/2020,Distributor,USD,7,214,29,9,363.19,259.42
SO18689,05/05/2020,Online,USD,20,169,16,8,273.06,195.04
SO18690,27/02/2020,Distributor,USD,8,70,38,10,595.41,425.29
SO18691,10/04/2020,Online,USD,18,39,27,8,568.43,406.02
SO18692,11/03/2020,In-Store,USD,25,180,7,10,553.31,395.22
SO18693,02/05/2020,In-Store,USD,19,234,25,3,229.25,163.75
SO18694,09/03/2020,Wholesale,USD,20,84,6,8,274.38,195.98
SO18695,14/04/2020,Online,USD,19,201,17,4,509.09,363.64
SO18696,17/05/2020,In-Store,USD,25,277,43,10,416.86,297.76
SO18697,21/01/2020,Wholesale,USD,21,117,6,6,204.26,145.9
SO18698,19/04/2020,Wholesale,USD,15,3,43,1,274.63,196.17
SO18699,22/02/2020,Wholesale,USD,14,367,21,6,356.78,254.84
SO18700,23/04/2020,Online,USD,9,100,27,3,451.7,322.64
SO18701,06/03/2020,Wholesale,USD,8,142,32,1,489.33,349.52
SO18702,08/04/2020,Online,USD,5,67,44,7,379.95,271.39
SO18703,22/02/2020,Wholesale,USD,14,207,29,9,290.47,207.48
SO18704,10/04/2020,Distributor,USD,20,204,26,3,527.94,377.1
SO18705,01/02/2020,Online,USD,25,318,21,1,252.88,180.63
SO18706,05/01/2020,In-Store,USD,19,3,32,5,235.65,168.32
SO18707,22/02/2020,Wholesale,USD,19,199,24,3,403.52,288.23
SO18708,12/03/2020,Distributor,USD,2,186,38,1,271.59,194
SO18709,24/03/2020,In-Store,USD,19,225,8,3,397.76,284.11
SO18710,17/05/2020,In-Store,USD,15,83,11,9,295.79,211.28
SO18711,15/02/2020,Distributor,USD,25,282,42,5,367.06,262.18
SO18712,26/01/2020,In-Store,USD,11,158,38,1,575.33,410.95
SO18713,13/01/2020,Wholesale,USD,20,100,1,4,531.72,379.8
SO18714,14/04/2020,Wholesale,USD,15,77,21,1,390.63,279.02
SO18715,01/01/2020,Distributor,USD,17,71,13,6,220.62,157.59
SO18716,21/01/2020,Online,USD,11,110,38,10,224.61,160.43
SO18717,30/01/2020,Online,USD,16,178,35,3,572.23,408.73
SO18718,27/03/2020,In-Store,USD,14,128,14,7,423.34,302.38
SO18719,24/05/2020,Wholesale,USD,13,256,36,9,286.06,204.33
SO18720,17/04/2020,In-Store,USD,24,102,18,8,163.96,117.12
SO18721,08/03/2020,Distributor,USD,15,124,10,6,472.48,337.48
SO18722,25/01/2020,Wholesale,USD,22,256,28,3,189.91,135.65
SO18723,03/03/2020,In-Store,USD,14,67,3,8,204.63,146.17
SO18724,18/05/2020,In-Store,USD,11,172,9,6,373.61,266.86
SO18725,17/02/2020,Distributor,USD,13,24,1,3,573.63,409.74
SO18726,23/02/2020,In-Store,USD,4,316,37,2,326.41,233.15
SO18727,21/04/2020,In-Store,USD,16,329,40,6,604.48,431.77
SO18728,17/03/2020,Wholesale,USD,9,348,45,9,378.27,270.19
SO18729,17/01/2020,Wholesale,USD,18,2,25,7,579.35,413.82
SO18730,15/03/2020,Online,USD,23,52,7,7,375.42,268.16
SO18731,24/05/2020,Wholesale,USD,20,3,19,6,384.17,274.41
SO18732,01/02/2020,In-Store,USD,5,9,36,5,382.23,273.02
SO18733,03/02/2020,In-Store,USD,5,295,1,7,158.56,113.26
SO18734,25/04/2020,Online,USD,6,336,7,2,484.73,346.24
SO18735,29/03/2020,Online,USD,7,159,14,10,634.67,453.34
SO18736,06/02/2020,Distributor,USD,4,276,29,3,525.7,375.5
SO18737,22/03/2020,Distributor,USD,4,316,6,4,174.47,124.62
SO18738,01/05/2020,Distributor,USD,3,106,6,4,225.28,160.92
SO18739,23/04/2020,Wholesale,USD,14,340,29,3,169.44,121.03
SO18740,16/01/2020,Wholesale,USD,19,254,4,9,266.37,190.27
SO18741,23/01/2020,In-Store,USD,14,16,29,2,531.82,379.87
SO18742,07/04/2020,Wholesale,USD,24,360,8,8,540.41,386
SO18743,10/03/2020,In-Store,USD,14,143,10,2,197.82,141.3
SO18744,24/03/2020,Distributor,USD,22,346,21,9,391.24,279.46
SO18745,19/02/2020,Wholesale,USD,3,231,13,5,153.42,109.58
SO18746,30/04/2020,Online,USD,16,170,9,6,309.23,220.88
SO18747,02/02/2020,Online,USD,9,170,15,6,606.71,433.36
SO18748,16/05/2020,Wholesale,USD,3,143,41,6,644.71,460.5
SO18749,15/04/2020,Distributor,USD,18,190,7,5,588.9,420.64
SO18750,12/04/2020,Distributor,USD,6,131,21,8,550.44,393.17
SO18751,05/05/2020,Wholesale,USD,24,131,14,9,375.42,268.16
SO18752,19/03/2020,Online,USD,7,85,45,10,487.87,348.48
SO18753,18/04/2020,In-Store,USD,11,248,44,6,229.74,164.1
SO18754,07/02/2020,Wholesale,USD,11,25,2,1,234.15,167.25
SO18755,17/03/2020,Distributor,USD,10,335,39,8,620.84,443.46
SO18756,01/04/2020,In-Store,USD,3,273,26,6,484.16,345.83
SO18757,24/02/2020,Wholesale,USD,18,311,37,4,172.51,123.22
SO18758,12/05/2020,Distributor,USD,11,249,44,5,235.21,168.01
SO18759,27/01/2020,Online,USD,26,348,9,9,252.81,180.58
SO18760,29/01/2020,Online,USD,8,106,31,10,303.1,216.5
SO18761,14/01/2020,Online,USD,25,186,7,3,187.42,133.87
SO18762,18/03/2020,Online,USD,5,32,46,7,397.56,283.97
SO18763,09/01/2020,Wholesale,USD,4,305,38,8,271.76,194.12
SO18764,03/03/2020,Online,USD,21,214,38,5,356.43,254.59
SO18765,05/01/2020,In-Store,USD,1,19,4,10,323.05,230.75
SO18766,09/01/2020,In-Store,USD,19,147,19,10,231,165
SO18767,17/03/2020,In-Store,USD,22,108,5,4,175.64,125.46
SO18768,07/01/2020,In-Store,USD,7,83,22,5,553.43,395.31
SO18769,11/03/2020,In-Store,USD,10,99,30,9,632.4,451.72
SO18770,03/01/2020,Distributor,USD,19,211,18,9,234.12,167.23
SO18771,11/01/2020,Online,USD,24,198,29,8,504,360
SO18772,05/02/2020,Online,USD,24,162,44,4,183.48,131.06
SO18773,16/03/2020,Distributor,USD,26,11,25,4,523.14,373.67
SO18774,29/02/2020,Distributor,USD,15,112,45,8,336.49,240.35
SO18775,07/05/2020,Distributor,USD,12,197,11,7,497.41,355.29
SO18776,22/03/2020,In-Store,USD,11,42,12,4,428.91,306.36
SO18777,03/01/2020,Wholesale,USD,9,92,11,7,237.1,169.36
SO18778,30/04/2020,Wholesale,USD,8,62,8,1,470.14,335.81
SO18779,01/01/2020,Online,USD,6,230,42,7,391.12,279.37
SO18780,27/01/2020,Distributor,USD,8,19,24,7,490.05,350.03
SO18781,19/05/2020,Wholesale,USD,10,30,47,10,451.09,322.2
SO18782,11/05/2020,Distributor,USD,6,4,24,10,264.24,188.74
SO18783,17/04/2020,Distributor,USD,14,122,15,6,326.93,233.52
SO18784,26/03/2020,Online,USD,11,177,17,6,348.58,248.99
SO18785,22/03/2020,Wholesale,USD,6,139,21,8,499.86,357.04
SO18786,18/05/2020,Online,USD,10,216,19,6,368.06,262.9
SO18787,14/01/2020,In-Store,USD,9,165,4,9,392.32,280.23
SO18788,09/01/2020,In-Store,USD,17,312,37,5,650.12,464.37
SO18789,24/02/2020,Online,USD,20,144,10,1,231.41,165.29
SO18790,30/04/2020,Online,USD,10,169,15,2,392.19,280.13
SO18791,09/04/2020,Online,USD,16,132,3,9,283.85,202.75
SO18792,28/05/2020,Online,USD,25,295,4,4,207.01,147.87
SO18793,27/05/2020,Distributor,USD,15,266,42,5,484.48,346.05
SO18794,09/01/2020,Wholesale,USD,22,46,32,3,481.96,344.26
SO18795,04/05/2020,Wholesale,USD,22,229,40,2,598.83,427.73
SO18796,15/05/2020,Wholesale,USD,19,176,9,9,640.45,457.47
SO18797,10/02/2020,Wholesale,USD,5,197,14,4,184.32,131.66
SO18798,19/02/2020,Distributor,USD,13,153,22,9,511.18,365.13
SO18799,25/04/2020,Online,USD,23,295,34,8,244.15,174.39
SO18800,14/01/2020,Online,USD,5,3,8,2,626.78,447.7
SO18801,17/05/2020,Wholesale,USD,13,366,41,5,577.72,412.66
SO18802,26/05/2020,Distributor,USD,22,54,32,3,403.07,287.91
SO18803,11/03/2020,In-Store,USD,1,197,30,10,483.47,345.34
SO18804,29/02/2020,In-Store,USD,4,105,43,1,289.08,206.49
SO18805,31/05/2020,Distributor,USD,14,361,16,5,575.25,410.89
SO18806,21/05/2020,Distributor,USD,8,362,17,7,576.46,411.76
SO18807,14/01/2020,Distributor,USD,11,320,28,8,592.61,423.3
SO18808,23/01/2020,Distributor,USD,3,360,14,6,202.99,144.99
SO18809,10/01/2020,Wholesale,USD,8,16,36,9,234.8,167.71
SO18810,25/05/2020,Wholesale,USD,26,224,32,10,513.26,366.61
SO18811,21/03/2020,Online,USD,14,308,9,2,153.16,109.4
SO18812,15/03/2020,Distributor,USD,15,299,14,1,527.79,376.99
SO18813,10/02/2020,In-Store,USD,3,217,33,3,362.32,258.8
SO18814,18/05/2020,Online,USD,11,33,13,2,457.14,326.53
SO18815,07/02/2020,In-Store,USD,25,105,21,6,469.38,335.27
SO18816,12/05/2020,In-Store,USD,9,21,29,6,262.74,187.67
SO18817,04/05/2020,Distributor,USD,24,132,30,1,233.87,167.05
SO18818,09/03/2020,In-Store,USD,25,197,46,1,231.53,165.38
SO18819,19/02/2020,Online,USD,17,348,45,3,599.37,428.12
SO18820,03/05/2020,Online,USD,13,116,19,8,636.64,454.74
SO18821,17/04/2020,In-Store,USD,3,39,33,8,452.86,323.47
SO18822,16/05/2020,Wholesale,USD,22,362,34,3,186.74,133.39
SO18823,07/05/2020,Wholesale,USD,3,287,4,2,525.41,375.29
SO18824,19/05/2020,Wholesale,USD,7,194,12,10,606.67,433.34
SO18825,11/04/2020,In-Store,USD,10,209,32,1,421.57,301.12
SO18826,03/03/2020,Distributor,USD,3,197,26,9,268.52,191.8
SO18827,02/03/2020,In-Store,USD,1,200,32,1,441.65,315.47
SO18828,27/01/2020,Online,USD,13,90,24,3,498.46,356.04
SO18829,21/02/2020,Distributor,USD,2,246,4,2,446.9,319.22
SO18830,23/02/2020,Wholesale,USD,7,276,6,7,213.67,152.62
SO18831,01/01/2020,Online,USD,2,225,38,8,166.98,119.27
SO18832,03/03/2020,In-Store,USD,23,49,35,2,260.41,186.01
SO18833,25/04/2020,Distributor,USD,12,350,34,2,464.45,331.75
SO18834,18/05/2020,In-Store,USD,20,107,16,7,372.03,265.74
SO18835,13/01/2020,Distributor,USD,1,28,41,1,186.16,132.97
SO18836,19/01/2020,In-Store,USD,25,278,26,4,348.32,248.8
SO18837,09/01/2020,In-Store,USD,13,113,19,7,390.68,279.06
SO18838,08/01/2020,In-Store,USD,22,295,10,4,649.71,464.08
SO18839,12/05/2020,Online,USD,2,17,45,10,311.21,222.29
SO18840,05/03/2020,In-Store,USD,1,210,28,6,230.14,164.38
SO18841,28/02/2020,Wholesale,USD,25,337,36,9,600.54,428.96
SO18842,29/03/2020,Online,USD,23,24,45,4,579.49,413.92
SO18843,24/05/2020,Online,USD,10,94,16,3,472.09,337.21
SO18844,27/02/2020,In-Store,USD,12,78,35,1,523.09,373.64
SO18845,24/01/2020,In-Store,USD,7,164,30,8,526.14,375.81
SO18846,02/04/2020,Online,USD,14,138,24,2,518.56,370.4
SO18847,17/01/2020,Distributor,USD,22,319,18,5,630.54,450.39
SO18848,12/03/2020,Distributor,USD,2,363,36,10,246.01,175.72
SO18849,12/03/2020,Online,USD,9,190,19,4,386.82,276.3
SO18850,21/01/2020,Online,USD,13,72,3,9,466.46,333.19
SO18851,26/02/2020,Wholesale,USD,10,208,28,1,318.25,227.32
SO18852,29/02/2020,Online,USD,5,247,44,10,208.89,149.2
SO18853,05/05/2020,Distributor,USD,2,145,33,9,539.4,385.29
SO18854,27/05/2020,In-Store,USD,13,14,44,5,511.29,365.21
SO18855,28/02/2020,Distributor,USD,3,321,44,4,304.25,217.32
SO18856,06/01/2020,In-Store,USD,8,181,9,9,515.72,368.37
SO18857,13/01/2020,Wholesale,USD,9,348,18,1,452.71,323.37
SO18858,11/05/2020,Wholesale,USD,6,222,40,7,399.15,285.11
SO18859,24/05/2020,Distributor,USD,21,274,21,6,379.51,271.08
SO18860,01/05/2020,Wholesale,USD,16,150,11,1,196.59,140.42
SO18861,07/04/2020,Distributor,USD,3,312,38,9,312.33,223.09
SO18862,17/05/2020,In-Store,USD,23,68,8,1,230.87,164.91
SO18863,15/05/2020,Distributor,USD,2,141,47,1,272.92,194.94
SO18864,08/01/2020,Wholesale,USD,12,232,10,7,471.98,337.13
SO18865,21/05/2020,In-Store,USD,3,15,6,8,245.61,175.44
SO18866,23/01/2020,Wholesale,USD,19,105,30,6,281.92,201.37
SO18867,14/01/2020,Distributor,USD,2,115,22,2,191.32,136.66
SO18868,22/05/2020,Online,USD,24,141,18,10,627.36,448.11
SO18869,12/01/2020,Distributor,USD,10,151,7,5,172.97,123.55
SO18870,19/03/2020,Distributor,USD,2,197,12,5,446.66,319.04
SO18871,07/05/2020,Wholesale,USD,2,265,46,10,482.98,344.99
SO18872,29/02/2020,In-Store,USD,5,337,8,5,526.01,375.72
SO18873,12/05/2020,Distributor,USD,4,284,8,8,285.35,203.82
SO18874,22/05/2020,In-Store,USD,8,300,16,6,308.75,220.54
SO18875,05/03/2020,Wholesale,USD,24,13,24,10,424.2,303
SO18876,26/02/2020,Distributor,USD,12,284,19,4,241.1,172.22
SO18877,29/05/2020,Online,USD,8,21,12,8,645.06,460.76
SO18878,20/04/2020,Distributor,USD,8,238,2,8,338.9,242.07
SO18879,22/05/2020,Wholesale,USD,23,271,35,1,638.2,455.86
SO18880,01/03/2020,Wholesale,USD,18,114,39,8,314.04,224.31
SO18881,29/02/2020,In-Store,USD,13,280,31,6,410.72,293.37
SO18882,07/02/2020,In-Store,USD,6,311,42,2,211.77,151.27
SO18883,27/02/2020,Distributor,USD,20,169,8,5,629.27,449.48
SO18884,20/02/2020,Distributor,USD,7,167,44,8,635.01,453.58
SO18885,17/01/2020,Distributor,USD,4,243,26,8,193.56,138.26
SO18886,29/04/2020,Wholesale,USD,5,146,35,5,254.23,181.59
SO18887,22/05/2020,In-Store,USD,7,108,13,3,450.15,321.53
SO18888,25/02/2020,In-Store,USD,2,267,43,2,450.83,322.02
SO18889,19/01/2020,Wholesale,USD,8,279,45,3,530.96,379.25
SO18890,15/04/2020,Online,USD,13,224,40,10,513.76,366.97
SO18891,05/04/2020,Online,USD,11,144,14,8,490.69,350.5
SO18892,13/02/2020,Online,USD,17,184,43,10,502.02,358.59
SO18893,31/03/2020,Online,USD,19,180,42,9,485.14,346.53
SO18894,28/04/2020,Online,USD,2,181,17,10,453.19,323.71
SO18895,13/01/2020,Online,USD,14,282,45,3,389.74,278.39
SO18896,05/01/2020,Distributor,USD,23,195,29,7,275.14,196.53
SO18897,20/02/2020,Online,USD,11,62,46,3,375.26,268.04
SO18898,25/05/2020,Online,USD,2,152,40,2,273.63,195.45
SO18899,06/04/2020,Distributor,USD,9,148,27,5,577.25,412.32
SO18900,28/02/2020,In-Store,USD,14,257,44,3,390.35,278.82
SO18901,12/03/2020,Distributor,USD,13,256,47,3,626.64,447.6
SO18902,19/01/2020,In-Store,USD,18,356,13,9,358.7,256.21
SO18903,08/04/2020,In-Store,USD,2,202,14,5,434.71,310.51
SO18904,13/01/2020,In-Store,USD,15,18,3,2,605.26,432.33
SO18905,07/03/2020,Wholesale,USD,23,192,41,3,244.28,174.48
SO18906,16/02/2020,Wholesale,USD,13,53,3,1,342.94,244.96
SO18907,15/01/2020,In-Store,USD,8,122,40,5,588.77,420.55
SO18908,31/05/2020,Distributor,USD,4,12,36,4,448.99,320.7
SO18909,25/01/2020,Wholesale,USD,15,304,44,8,421.63,301.16
SO18910,08/01/2020,Wholesale,USD,16,254,29,7,309.56,221.11
SO18911,02/03/2020,Distributor,USD,18,203,11,9,320.13,228.67
SO18912,13/04/2020,In-Store,USD,5,18,40,1,482.49,344.64
SO18913,16/03/2020,Distributor,USD,5,367,16,6,258.61,184.72
SO18914,11/01/2020,Wholesale,USD,12,283,37,3,610.37,435.98
SO18915,17/03/2020,Wholesale,USD,24,288,39,7,608.68,434.77
SO18916,26/01/2020,Wholesale,USD,8,70,44,5,177.16,126.54
SO18917,26/05/2020,In-Store,USD,19,117,34,9,620.87,443.48
SO18918,20/01/2020,Wholesale,USD,18,312,43,2,307.98,219.98
SO18919,26/01/2020,Online,USD,6,256,35,6,289.9,207.07
SO18920,21/05/2020,Wholesale,USD,16,96,23,8,427.64,305.46
SO18921,15/04/2020,Wholesale,USD,6,337,12,7,609.32,435.23
SO18922,27/01/2020,Wholesale,USD,6,306,41,1,252.26,180.18
SO18923,31/03/2020,In-Store,USD,24,231,20,9,352.48,251.77
SO18924,28/01/2020,Online,USD,3,22,5,3,177.89,127.07
SO18925,31/03/2020,In-Store,USD,7,365,36,5,166.85,119.18
SO18926,24/04/2020,Distributor,USD,17,170,24,1,270.04,192.89
SO18927,06/02/2020,Distributor,USD,3,156,17,1,345.23,246.59
SO18928,27/02/2020,Wholesale,USD,5,318,47,1,186.55,133.25
SO18929,11/05/2020,Distributor,USD,8,89,9,5,305.41,218.15
SO18930,03/04/2020,In-Store,USD,1,350,12,7,488.08,348.63
SO18931,13/05/2020,Wholesale,USD,24,185,15,1,420.23,300.16
SO18932,30/05/2020,In-Store,USD,9,87,34,9,404.46,288.9
SO18933,07/04/2020,Distributor,USD,9,211,15,5,452.22,323.01
SO18934,08/04/2020,In-Store,USD,14,324,2,3,276.24,197.32
SO18935,24/05/2020,Wholesale,USD,19,70,28,1,495.18,353.7
SO18936,21/03/2020,Online,USD,7,366,15,8,483.55,345.39
SO18937,30/05/2020,Wholesale,USD,25,25,36,5,430.34,307.38
SO18938,27/05/2020,In-Store,USD,21,122,21,9,321.96,229.97
SO18939,21/01/2020,Wholesale,USD,19,112,24,1,543.09,387.92
SO18940,29/04/2020,Wholesale,USD,26,191,19,7,410.89,293.49
